dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,attack_cat,label
3.092,tcp,-,INT,103,285,14831,193602,3929.96,128,29,519730.1,1655493.0,12,6,Normal,0
8.003,tcp,http,FIN,209,198,73977,3618,3571.16,128,252,468438.9,751110.5,13,4,Normal,0
1.118,udp,ftp-data,FIN,267,305,35617,103557,3037.1,255,29,739156.6,912031.2,8,11,Normal,0
1.419,udp,smtp,FIN,93,46,48777,103536,4301.66,255,60,883703.1,1015540.9,3,8,Normal,0
5.248,tcp,dns,RST,106,264,24118,33018,2957.53,64,0,555337.6,863442.9,11,4,Exploits,1
16.901,udp,dns,FIN,273,184,73311,118395,1236.95,31,60,877465.4,1009177.8,0,13,Fuzzers,1
8.03,tcp,smtp,REQ,179,180,34187,29523,472.18,255,60,226197.6,762321.9,7,2,Normal,0
5.415,tcp,dns,CON,38,250,98702,185499,3082.21,255,60,180481.6,425254.6,7,6,Normal,0
12.167,tcp,http,INT,178,150,107808,179603,1096.52,31,0,864739.6,60888.6,7,14,Exploits,1
2.449,tcp,-,FIN,148,135,30847,42526,4586.66,255,0,493277.7,347495.6,13,18,Exploits,1
0.182,tcp,http,INT,240,116,50252,233098,2022.51,64,60,137377.8,1137751.5,14,2,Normal,0
25.255,tcp,smtp,INT,194,141,36016,38947,3720.95,128,252,634368.0,1329176.8,13,3,Normal,0
9.616,tcp,http,FIN,297,174,25968,200410,2065.7,31,0,935687.0,919861.3,7,15,Generic,1
2.17,tcp,dns,CON,30,130,43944,202227,4042.04,255,0,327542.4,550249.7,1,3,DoS,1
30.193,udp,smtp,FIN,138,239,33246,21068,1727.61,255,252,441487.0,1394663.6,4,2,Generic,1
21.983,tcp,-,FIN,31,283,90424,138287,284.37,255,32,839987.1,1878069.3,2,0,Normal,0
4.022,tcp,dns,FIN,271,272,45298,247323,1533.32,255,0,158387.5,159591.1,8,17,Normal,0
1.688,tcp,-,FIN,69,29,44156,45307,743.07,128,252,586058.6,1145990.6,10,0,DoS,1
23.148,tcp,smtp,INT,266,302,15244,83341,4855.3,31,252,455081.8,733967.6,14,16,Generic,1
5.357,udp,dns,FIN,236,143,59407,105915,1655.23,64,60,798755.1,1197802.7,8,19,Generic,1
23.217,tcp,dns,INT,78,112,113715,96212,779.01,31,0,787095.8,1955325.4,1,17,Generic,1
16.992,tcp,http,REQ,218,213,77180,247059,1267.06,64,32,342787.0,1329243.1,13,10,Generic,1
29.138,tcp,http,FIN,149,256,114997,13531,3361.07,64,60,368205.9,1041598.9,5,8,Normal,0
1.41,tcp,dns,INT,61,78,1334,141289,4503.53,254,32,245676.7,552186.5,2,5,Generic,1
22.382,tcp,dns,RST,284,216,64195,192537,1363.95,128,32,615221.6,375803.0,1,2,Reconnaissance,1
6.127,tcp,-,REQ,7,276,100841,7236,2259.37,255,252,994819.6,1457160.6,4,17,Normal,0
4.082,tcp,dns,CON,263,68,58738,28336,1163.44,255,252,326116.4,1001141.2,8,8,Normal,0
6.807,unas,http,FIN,207,272,63924,193460,3968.44,64,32,53879.7,1255096.5,12,9,Normal,0
26.57,udp,smtp,FIN,222,281,73461,158754,3892.03,64,29,459193.4,1926669.3,8,5,Exploits,1
5.686,ospf,-,CON,41,197,31990,89354,3947.46,128,252,855083.7,1589247.3,12,10,Exploits,1
5.982,udp,ftp-data,FIN,55,259,68003,14317,1324.92,255,252,911065.3,348337.9,2,8,DoS,1
15.663,udp,http,CON,186,151,104053,179442,3040.29,254,252,165170.0,811491.1,14,12,Normal,0
16.385,tcp,ssh,FIN,87,253,10207,161056,1397.87,31,32,401955.9,1448856.7,8,5,Exploits,1
17.763,tcp,dns,RST,109,239,57540,55557,4783.5,31,32,111767.2,1191965.9,4,19,Normal,0
4.497,udp,http,FIN,115,330,115828,76741,1807.34,255,29,474495.1,1863886.1,7,9,Reconnaissance,1
0.097,ospf,dns,FIN,288,175,102245,178342,2465.65,128,60,589668.7,789883.1,9,10,Reconnaissance,1
2.12,tcp,http,INT,75,317,103021,222480,538.2,254,29,901164.3,492662.3,12,1,Generic,1
7.234,udp,smtp,INT,60,49,48549,7963,932.89,128,32,749191.0,606498.8,9,19,Normal,0
3.083,tcp,dns,INT,46,108,69400,65839,4144.46,31,32,416226.5,185173.8,3,7,Exploits,1
29.71,ospf,-,CON,28,221,55350,28579,715.6,31,32,345641.1,386018.2,0,14,Generic,1
4.772,tcp,-,CON,33,151,116386,74425,384.27,31,32,832959.7,1869250.7,13,4,Normal,0
3.859,udp,smtp,CON,257,218,25585,155128,800.88,255,29,453378.1,1281096.1,1,1,Normal,0
16.135,tcp,dns,FIN,20,113,99038,70354,4132.62,254,252,316972.2,1948786.5,0,14,Normal,0
11.147,udp,dns,INT,120,285,47618,5338,3518.56,31,0,343897.9,1592326.5,1,12,Normal,0
4.506,udp,dns,INT,71,191,90821,229621,1685.0,64,252,783082.0,1729790.0,5,3,Exploits,1
15.806,udp,http,FIN,281,317,102346,238221,4923.71,128,252,593573.3,1398794.8,3,9,Normal,0
25.434,udp,http,INT,114,292,24634,114812,2623.85,64,252,903611.5,1244086.5,14,8,Fuzzers,1
5.141,tcp,dns,INT,289,5,41729,74372,960.58,128,32,725791.8,1514070.2,6,15,Exploits,1
4.369,tcp,-,FIN,176,42,22623,122622,1597.51,254,29,867269.6,230129.9,5,19,Normal,0
3.762,tcp,http,CON,37,315,31153,146757,2891.38,64,60,625241.4,746450.5,4,4,Generic,1
2.695,tcp,dns,FIN,99,149,86321,205983,3323.75,128,252,217479.0,319532.2,11,8,Generic,1
1.4,tcp,http,FIN,265,110,18199,29889,3888.51,64,29,28066.0,1862309.4,9,17,Normal,0
21.385,udp,dns,FIN,249,144,111628,138047,2048.32,31,60,561205.9,1570370.5,12,8,Normal,0
2.761,unas,dns,FIN,92,200,33772,208734,3539.11,255,252,737448.8,1427984.0,9,7,Normal,0
2.393,udp,ftp-data,REQ,74,228,52641,140667,3581.47,31,32,788838.5,1022752.1,4,18,Generic,1
2.513,udp,http,FIN,71,245,28969,32617,544.49,128,29,591705.3,357928.8,6,6,Generic,1
1.819,udp,smtp,CON,167,44,78707,246588,2224.78,255,252,607124.1,169093.0,0,19,Normal,0
0.66,tcp,http,FIN,182,268,38353,248634,393.71,254,29,120097.0,1620724.8,1,18,Generic,1
9.424,udp,dns,INT,123,305,26622,116763,1815.81,255,32,70986.6,1395632.9,4,18,Reconnaissance,1
25.172,tcp,dns,FIN,128,282,97530,116960,1366.24,31,0,276251.6,1889589.7,12,7,Exploits,1
16.965,tcp,http,RST,215,320,11231,174845,3.21,254,29,487112.0,1747845.5,9,14,Generic,1
0.396,tcp,http,FIN,125,269,113327,136715,3374.0,254,32,910268.9,1162660.0,13,17,Reconnaissance,1
8.838,udp,dns,FIN,263,246,114032,84105,4130.15,64,32,404086.8,393523.4,13,12,Normal,0
10.486,tcp,http,FIN,269,327,61618,247634,1385.46,255,0,351992.5,234204.3,5,9,Analysis,1
2.287,udp,ftp-data,FIN,208,211,14022,212306,2613.61,64,32,427728.4,1988482.8,13,6,Normal,0
1.125,arp,dns,CON,267,199,97388,126143,2863.95,64,252,900713.5,1528436.1,5,19,Normal,0
13.291,tcp,ftp-data,FIN,153,46,50700,87207,4287.86,254,0,148312.4,116078.7,2,11,Exploits,1
0.722,tcp,dns,FIN,49,102,28745,209129,2293.93,128,60,84870.7,431620.3,3,17,Generic,1
14.39,tcp,smtp,CON,247,20,27134,119275,1395.47,255,32,793886.9,1174648.5,12,1,Normal,0
1.462,unas,dns,FIN,152,252,90921,51562,1599.77,255,32,738224.6,1767630.8,6,18,Normal,0
7.069,unas,dns,FIN,157,323,14342,11988,77.8,128,60,955771.0,589753.5,4,6,Normal,0
21.175,unas,dns,CON,198,257,54660,46254,3773.21,254,29,714959.9,111286.2,8,11,Generic,1
3.844,unas,smtp,CON,131,43,69040,132186,4187.9,31,29,672695.7,304644.0,13,8,Generic,1
10.911,tcp,dns,FIN,174,24,21053,147071,4348.36,255,60,498865.8,599052.2,8,9,Normal,0
0.555,udp,dns,INT,139,163,59848,206490,1986.9,255,252,848688.3,1864774.2,9,6,Normal,0
5.335,tcp,dns,FIN,95,247,62244,218611,3830.25,128,0,649979.1,670366.0,1,13,Normal,0
5.525,udp,ssh,CON,75,113,38575,211086,206.12,64,32,728437.0,99343.4,13,3,Exploits,1
9.719,tcp,http,CON,22,179,111325,235406,764.86,254,252,280527.4,1128422.4,10,3,Normal,0
2.783,udp,http,FIN,107,249,54515,104406,1898.37,64,252,194168.2,938714.4,11,1,Normal,0
31.378,udp,http,CON,86,174,52749,237549,4448.91,64,29,777276.6,1785652.0,1,1,Normal,0
6.392,tcp,http,RST,299,161,22183,3985,2171.76,254,32,942978.8,284517.4,3,14,Reconnaissance,1
5.538,tcp,http,FIN,296,228,90058,8144,2485.84,255,60,703137.9,1198568.5,8,4,Exploits,1
42.985,udp,http,INT,91,269,110708,73074,4317.09,128,29,267657.4,1435501.9,2,11,Fuzzers,1
9.167,tcp,http,CON,127,3,115276,58172,956.14,128,29,816237.3,1530369.7,14,18,Normal,0
7.559,udp,-,FIN,187,107,100023,152827,3585.53,255,252,5952.4,9587.8,7,6,Generic,1
6.45,tcp,dns,FIN,179,334,66997,81383,4611.05,255,29,312640.9,1113712.8,14,8,Exploits,1
3.272,arp,http,CON,51,206,81494,174527,2397.17,128,0,808856.4,327276.6,2,13,Generic,1
26.96,tcp,ftp-data,FIN,5,20,88970,203280,88.64,128,0,396724.9,1879106.7,2,9,Normal,0
0.392,tcp,http,FIN,37,91,14013,143265,614.51,254,60,604855.5,638219.6,1,10,Generic,1
12.322,tcp,smtp,FIN,172,340,51275,225140,3652.28,128,0,906816.5,1576981.0,2,10,Normal,0
2.886,tcp,smtp,INT,200,317,106507,73281,3743.47,31,252,685404.9,1505586.3,1,11,Normal,0
20.122,tcp,dns,CON,181,191,92166,249713,1254.04,255,60,874269.1,1587756.4,4,18,Generic,1
0.751,tcp,http,CON,6,31,56744,165906,1524.79,128,0,246874.1,812694.3,1,5,Analysis,1
11.765,tcp,dns,FIN,122,17,73111,68622,3614.23,128,29,217117.6,487843.1,6,0,Exploits,1
3.199,ospf,smtp,CON,46,6,98747,69805,3990.87,254,29,424806.1,1444072.5,10,3,Normal,0
19.108,tcp,dns,CON,139,18,95924,183670,4407.15,128,0,27061.7,992665.7,11,3,Exploits,1
3.864,ospf,http,FIN,24,302,14894,207256,2007.54,255,0,814937.7,19805.7,6,1,Normal,0
13.743,tcp,dns,CON,289,156,96380,199795,4535.43,255,32,707625.5,1672279.9,0,3,Normal,0
4.265,tcp,ftp-data,CON,43,323,60094,224172,345.85,255,32,312816.3,414936.3,14,11,Normal,0
0.507,udp,dns,CON,100,113,5756,142082,2589.46,31,32,720013.7,96680.7,2,1,Normal,0
0.31,tcp,http,FIN,239,241,108868,103524,2111.67,64,252,218259.9,785140.0,0,7,Normal,0
13.845,tcp,http,FIN,164,90,35835,201343,1144.45,64,252,837373.1,663404.9,9,1,Normal,0
19.141,tcp,http,FIN,175,205,17791,29784,2157.74,31,32,204473.1,1731644.9,10,11,Normal,0
5.3,tcp,dns,FIN,158,163,20749,229523,568.02,31,29,920652.2,1186318.2,9,18,Normal,0
5.308,udp,http,REQ,136,183,24387,132101,1738.37,128,60,917971.8,1966965.4,0,5,Reconnaissance,1
2.153,tcp,http,FIN,254,46,57628,73719,2106.81,64,252,122398.5,91382.3,12,7,Normal,0
4.497,tcp,dns,FIN,28,3,62218,22298,4524.14,255,60,181229.1,1634426.0,12,2,Normal,0
5.293,udp,http,REQ,261,22,71018,124212,381.5,254,0,268002.4,816781.6,10,8,Normal,0
10.293,tcp,dns,REQ,90,174,78314,13726,3264.29,254,29,54769.1,757040.1,1,18,Normal,0
7.439,tcp,http,FIN,25,0,83095,151536,1967.3,254,0,487258.4,690478.5,4,8,Generic,1
13.237,tcp,http,REQ,42,287,36554,188888,1050.59,64,0,342351.2,1193629.3,6,8,Generic,1
10.499,udp,dns,INT,241,215,116373,82993,956.08,255,60,572965.4,1166708.7,4,4,Normal,0
8.892,udp,ftp-data,INT,109,129,57734,146786,2089.35,254,0,736094.6,1346784.2,0,15,Normal,0
2.863,tcp,http,FIN,140,233,87950,123035,3600.12,64,32,752990.9,1052840.8,5,10,Normal,0
6.174,udp,ssh,INT,40,242,86021,65997,4170.9,255,0,656085.5,1845271.8,13,16,Normal,0
1.205,tcp,http,CON,277,200,15955,29121,3539.74,255,0,868847.3,325986.1,9,7,Generic,1
1.019,udp,-,REQ,70,222,82189,152043,2247.68,31,60,811847.7,1767527.4,8,6,Normal,0
1.532,udp,http,CON,7,47,67708,153731,574.86,254,32,668034.7,1469854.4,6,10,Normal,0
41.669,tcp,http,FIN,174,320,102350,140078,4270.01,64,29,49803.2,1500098.5,1,10,Exploits,1
1.844,tcp,http,RST,130,288,106889,33838,3745.58,128,32,780978.1,160882.1,13,19,Generic,1
11.387,tcp,http,INT,238,100,101717,20803,3479.56,64,60,248719.6,1018178.3,7,17,Normal,0
0.151,udp,ftp-data,FIN,179,233,36333,114779,2577.97,64,252,183077.2,1562863.4,0,1,Reconnaissance,1
6.797,ospf,http,CON,194,7,28554,223590,3237.31,128,29,757251.7,947133.1,10,17,Normal,0
15.253,tcp,dns,FIN,169,124,64977,40916,3352.04,31,60,893640.7,1041409.2,7,8,Normal,0
3.138,arp,http,INT,104,275,113338,155527,4348.42,31,29,531811.2,1532492.0,1,6,Fuzzers,1
16.096,udp,http,REQ,207,78,103285,103444,1424.51,31,0,877993.0,933095.0,5,7,Normal,0
10.016,udp,http,CON,215,289,34584,160693,108.86,255,252,36687.3,709508.2,1,15,Exploits,1
5.623,tcp,http,FIN,180,36,119043,5427,2767.29,64,32,952098.4,1300594.3,2,4,Normal,0
13.648,udp,ftp-data,REQ,136,66,77210,241329,3396.98,255,252,987755.4,591947.9,14,18,Normal,0
4.723,tcp,ssh,CON,250,238,34707,175265,4477.07,64,252,966192.5,608002.9,5,9,Exploits,1
11.715,tcp,http,FIN,192,254,89239,146585,4824.91,128,0,521581.2,715283.2,5,3,Normal,0
0.845,udp,smtp,INT,283,342,115597,114439,2547.95,255,252,350705.7,851825.0,5,17,Normal,0
8.574,tcp,dns,CON,55,337,7778,79020,3365.0,31,29,487325.3,42797.8,12,0,Normal,0
7.62,tcp,dns,FIN,196,91,2174,191305,451.28,255,60,504597.8,1375311.0,10,18,Normal,0
0.447,tcp,-,FIN,71,343,113522,86707,3737.66,128,252,715576.7,1123151.5,4,4,Normal,0
1.791,unas,dns,FIN,108,233,38802,66728,3983.36,128,252,235134.5,1303385.1,4,0,Fuzzers,1
19.451,tcp,dns,FIN,288,194,116570,36941,3938.0,64,29,551312.7,1157801.3,2,16,Normal,0
2.422,unas,smtp,CON,89,229,6297,42733,3695.93,31,252,466630.6,45529.3,10,7,Normal,0
12.112,tcp,http,INT,38,155,87202,42252,4776.44,254,0,243474.3,1792482.5,6,9,Exploits,1
1.348,tcp,dns,FIN,204,152,83601,720,526.93,128,32,832057.1,1040650.2,10,18,Normal,0
5.054,ospf,http,FIN,4,294,43793,165108,2538.07,64,252,233024.2,1845492.5,4,1,Normal,0
12.045,tcp,http,REQ,218,296,116108,69299,182.37,64,0,270712.8,1408810.1,4,8,Normal,0
46.199,tcp,dns,CON,188,165,7018,158557,2595.99,128,0,216678.8,885265.2,3,13,Normal,0
7.879,udp,http,CON,225,121,39169,120567,1501.71,64,29,652032.2,1401663.4,5,11,Exploits,1
13.466,unas,http,CON,76,241,22685,106306,890.06,254,60,803904.0,1181608.5,13,10,Normal,0
10.017,tcp,smtp,CON,69,320,14312,105051,1591.73,128,0,579959.4,294318.1,4,11,Generic,1
12.089,tcp,dns,CON,245,53,96816,36552,953.15,64,29,347970.4,1536213.9,14,8,Reconnaissance,1
14.021,tcp,http,FIN,294,348,9599,242203,1067.89,64,252,134918.8,1133322.8,1,19,Generic,1
12.289,tcp,http,FIN,275,311,61400,234415,2327.97,64,252,828099.2,262680.3,11,16,Normal,0
1.992,tcp,smtp,CON,40,267,95260,245402,4039.68,128,29,651325.6,1191066.5,14,6,Normal,0
3.891,ospf,dns,CON,64,131,61664,77702,4229.37,254,29,563043.5,968104.8,11,15,Exploits,1
12.785,tcp,dns,CON,76,271,51031,97642,1580.09,64,0,937503.6,1018739.4,11,13,Normal,0
0.108,udp,smtp,CON,221,80,4293,64936,2252.37,64,252,612494.8,985191.2,11,16,Generic,1
1.788,tcp,-,INT,119,22,58043,237977,2265.28,31,252,32685.8,1722242.8,1,15,Normal,0
19.872,tcp,smtp,CON,17,238,12932,106596,3235.75,128,29,978054.6,1401393.3,7,4,Generic,1
1.095,tcp,smtp,INT,252,259,13741,230910,398.9,254,29,125572.0,369741.5,3,8,Normal,0
19.33,udp,smtp,FIN,104,317,68554,231146,3476.65,31,0,468334.8,427296.9,9,9,Generic,1
2.075,tcp,-,CON,2,18,114187,107044,3584.32,255,29,764045.7,1909727.4,5,9,Normal,0
3.481,udp,dns,FIN,61,340,51756,35463,1582.58,31,0,720948.9,77247.7,12,9,Generic,1
9.276,udp,dns,FIN,269,300,117573,24392,4658.12,64,252,178100.3,1192784.7,4,11,Exploits,1
26.372,tcp,dns,FIN,105,305,72285,219826,149.45,128,60,832051.4,205044.7,6,1,Normal,0
5.077,tcp,http,FIN,5,257,10323,180979,445.17,128,0,695764.3,446460.9,13,15,Normal,0
17.074,unas,http,INT,87,265,77095,83532,3914.06,128,0,236944.2,979985.2,9,2,Normal,0
4.488,udp,dns,INT,52,154,118235,65232,1061.58,64,60,701588.5,185555.6,8,10,Normal,0
12.682,unas,dns,FIN,161,204,13489,77558,3269.01,31,29,899111.6,1229923.2,12,14,Normal,0
17.976,tcp,http,FIN,244,56,28882,202507,4353.09,254,0,691808.3,1390064.9,11,2,Normal,0
15.4,tcp,http,FIN,215,138,6043,98462,3741.84,31,60,49655.0,163837.0,14,13,Fuzzers,1
6.565,udp,-,CON,92,17,22285,39759,4617.03,128,0,119001.1,1040087.0,1,7,Normal,0
11.201,tcp,http,FIN,97,81,33843,136031,3723.42,31,252,482883.5,317949.2,10,9,Normal,0
1.91,tcp,http,FIN,193,21,28699,219840,1562.73,254,60,547802.7,885604.6,10,14,Fuzzers,1
13.434,tcp,dns,FIN,270,274,19017,211007,3464.44,64,0,870270.2,1477165.8,0,8,Normal,0
14.239,tcp,http,FIN,217,327,59820,54275,3437.26,64,32,780588.6,421594.1,7,13,Normal,0
15.91,tcp,smtp,INT,35,255,1409,29579,4542.08,128,32,508416.8,1563169.6,12,2,Normal,0
11.53,tcp,dns,CON,252,159,23097,59215,4210.3,31,32,923688.1,1744823.1,11,15,Generic,1
13.496,udp,dns,FIN,289,144,75135,137504,3821.9,254,60,794984.2,1951910.2,2,19,Exploits,1
8.478,tcp,dns,CON,123,276,10062,136343,3289.92,128,32,327389.9,546222.3,4,15,Exploits,1
0.464,udp,http,INT,243,281,118169,194015,4598.48,254,60,727266.1,332869.7,3,17,Normal,0
1.448,tcp,dns,FIN,251,15,73755,196211,3586.41,64,29,144618.0,367118.9,7,17,Normal,0
13.533,tcp,http,FIN,111,51,26905,156521,1705.27,31,29,930413.3,859900.2,4,6,Normal,0
9.668,tcp,http,CON,142,94,264,94423,1406.41,31,60,944543.7,759129.0,13,18,Exploits,1
24.95,tcp,-,FIN,59,326,70342,48756,2054.83,254,0,177670.5,218518.0,3,18,Exploits,1
1.512,tcp,http,FIN,35,24,101505,87364,3484.96,254,32,152723.9,162740.7,14,19,Fuzzers,1
4.062,tcp,-,INT,112,284,86124,239143,2304.86,254,252,864956.0,1025975.4,8,11,Generic,1
5.562,udp,-,FIN,26,189,68609,203613,1407.99,255,32,660442.8,8241.5,1,15,Normal,0
0.077,udp,-,CON,266,298,13407,195819,4360.14,31,60,654290.3,516524.9,4,14,Generic,1
5.86,tcp,dns,REQ,152,80,41298,1604,219.85,128,60,286012.8,1055439.3,5,6,Normal,0
3.163,arp,dns,FIN,34,180,72784,171551,3126.88,64,29,490891.4,55201.6,11,0,Generic,1
5.238,tcp,http,FIN,144,234,94866,226382,4852.04,31,0,375544.3,840164.6,0,17,Generic,1
6.739,tcp,http,CON,29,121,29425,12961,2951.03,254,252,371193.5,914749.6,0,17,Normal,0
32.438,tcp,http,REQ,110,297,48193,198802,3915.28,31,60,487655.8,1420238.4,2,6,Generic,1
20.417,tcp,http,FIN,250,45,42082,92784,588.9,255,32,81618.8,631247.2,10,7,Exploits,1
4.156,udp,smtp,CON,166,264,79899,76880,343.32,255,32,721793.5,1146484.1,5,4,Normal,0
11.697,tcp,-,FIN,202,255,12602,236786,3596.77,31,0,847635.3,190588.0,12,6,Generic,1
20.161,tcp,http,CON,259,155,9921,74546,1704.8,31,29,409129.3,1458310.1,13,1,Normal,0
3.862,tcp,smtp,CON,12,346,42234,164118,2229.37,254,252,794677.2,1891036.4,6,7,Normal,0
7.216,udp,dns,REQ,80,115,12407,239121,4813.41,31,0,660333.4,352821.3,10,15,Normal,0
24.89,tcp,http,INT,153,104,108977,100265,1191.78,128,0,842108.6,755824.7,8,5,Exploits,1
6.54,tcp,smtp,CON,64,147,33312,171450,974.56,64,252,543359.4,1642856.6,13,0,Normal,0
9.744,udp,smtp,INT,237,288,71069,116175,3676.31,255,0,415518.9,980679.2,14,10,Normal,0
13.271,tcp,http,CON,105,21,36202,32554,610.9,254,0,135550.4,1895957.7,2,3,Normal,0
18.935,tcp,http,CON,206,231,21187,202658,1643.58,128,60,997341.4,1835543.8,10,1,Normal,0
20.787,tcp,dns,FIN,272,336,3358,48363,207.65,128,29,320940.8,1783192.2,8,9,Normal,0
7.188,tcp,http,CON,6,15,87365,228525,898.97,31,252,385129.8,542180.3,8,7,Normal,0
2.16,udp,http,FIN,268,304,12792,108657,4019.97,255,0,713129.1,1497302.5,5,16,Exploits,1
3.175,udp,smtp,INT,128,48,37825,126454,3973.66,255,29,753367.5,696522.5,9,15,Normal,0
9.852,ospf,http,FIN,69,60,26952,87900,4701.79,255,32,351129.5,1818183.4,11,2,Normal,0
11.683,tcp,http,FIN,84,166,97722,60717,110.65,128,252,272012.1,356035.5,3,12,Normal,0
15.877,tcp,dns,FIN,274,176,16799,166150,4619.56,64,252,667274.3,1312552.1,12,15,Exploits,1
18.412,tcp,dns,FIN,204,141,109650,33628,4760.08,31,32,318615.4,1968649.7,11,19,Normal,0
18.581,unas,http,FIN,289,4,60053,67185,833.15,64,32,709679.9,1953055.8,0,9,Normal,0
17.061,tcp,http,CON,122,90,74615,130164,748.56,31,60,830220.1,1849099.2,10,3,Normal,0
2.525,tcp,dns,CON,110,106,110413,193735,4335.58,254,60,937272.9,1305414.3,4,15,Generic,1
13.295,tcp,http,INT,267,36,117959,234827,4456.76,31,32,144843.9,101819.1,7,19,Fuzzers,1
6.942,tcp,dns,INT,272,12,94318,86509,3038.31,64,252,240227.1,1887029.1,4,7,Exploits,1
7.518,tcp,ftp-data,FIN,131,60,73808,151234,4011.64,128,0,320767.9,1946869.6,12,8,Normal,0
3.584,tcp,dns,CON,19,198,110952,226673,2052.89,254,252,828293.9,1405955.4,7,19,Normal,0
1.29,udp,dns,INT,50,133,3745,235843,2956.0,31,0,357682.5,621617.7,1,17,Normal,0
2.598,tcp,http,REQ,16,59,81506,92839,4871.01,31,32,703511.1,1709693.0,3,13,Normal,0
3.611,unas,dns,FIN,169,169,97136,248407,3932.77,64,32,746483.1,1073520.9,1,19,Normal,0
0.228,tcp,http,FIN,170,4,16644,191492,2798.44,128,0,222575.3,502112.0,11,18,Generic,1
0.614,tcp,http,INT,115,322,74541,88135,2860.17,31,0,833243.9,593770.6,5,6,Generic,1
1.796,tcp,smtp,FIN,245,82,23255,218281,4893.78,31,0,741039.9,872420.1,6,4,Normal,0
3.241,tcp,ssh,CON,78,127,3197,128233,1079.38,31,60,769501.9,458926.7,10,16,Normal,0
8.711,tcp,http,FIN,107,17,18787,69955,4183.52,64,60,168990.4,624954.5,13,4,Normal,0
3.955,tcp,dns,REQ,98,306,23190,9785,2211.65,128,29,653486.2,1734257.4,9,17,Normal,0
2.42,udp,http,CON,178,293,113108,184118,2849.38,128,252,330650.7,782887.1,9,19,Normal,0
4.574,tcp,ftp-data,FIN,202,96,74488,134430,1672.65,254,29,245875.6,1134012.8,14,13,Normal,0
18.428,tcp,http,FIN,252,328,67971,110330,4480.84,254,29,702541.8,674227.7,10,17,Normal,0
12.786,udp,http,CON,150,196,106209,42695,1850.08,128,60,82787.6,1000096.2,5,14,Normal,0
6.123,unas,dns,CON,135,223,19611,82792,2702.93,255,29,333826.5,71650.1,10,14,Generic,1
13.088,tcp,dns,FIN,166,33,110002,199232,4126.24,31,252,358984.7,671802.5,0,7,Generic,1
2.007,tcp,ftp-data,CON,113,202,113590,220724,2385.26,254,32,387327.4,822987.0,1,0,Normal,0
3.606,tcp,dns,CON,224,230,23705,98772,2450.28,31,252,111356.3,497014.5,12,13,Normal,0
4.145,tcp,smtp,FIN,54,146,35411,85917,1444.33,255,29,119109.2,662018.9,12,0,Normal,0
49.657,udp,http,FIN,103,263,95225,92712,4626.32,64,60,354037.2,1185477.7,10,8,Normal,0
2.897,tcp,dns,INT,78,40,27635,78520,2664.78,31,60,701197.8,704544.4,0,0,Generic,1
10.897,udp,-,FIN,1,23,69420,30986,2514.75,255,0,72084.4,1649584.1,10,16,Normal,0
9.299,tcp,http,CON,44,59,21986,218654,163.64,128,0,435379.1,943491.8,3,4,Normal,0
6.511,arp,dns,CON,16,321,16795,44993,4418.04,64,60,610867.5,1513838.6,6,9,Exploits,1
6.81,unas,-,FIN,25,272,101732,198783,1192.06,254,252,569459.8,694943.6,8,0,Fuzzers,1
20.676,tcp,http,FIN,75,260,118445,234205,4162.23,255,60,107182.8,1648055.4,10,18,Generic,1
25.329,udp,-,INT,10,266,30863,179143,4523.85,64,60,586928.9,627888.6,14,7,Exploits,1
15.381,tcp,smtp,FIN,83,163,34574,84532,213.94,31,60,342731.7,1420279.6,12,7,Normal,0
5.525,tcp,dns,INT,56,92,113776,138458,3514.22,128,32,349537.4,1688365.2,6,5,Normal,0
3.383,tcp,http,FIN,121,130,52999,139009,689.22,255,0,239016.2,70651.1,8,7,Generic,1
1.974,tcp,dns,CON,52,339,74947,27947,2957.61,64,29,918930.6,632177.1,7,3,Normal,0
11.437,tcp,ssh,INT,156,21,98071,78179,2928.4,255,60,427585.8,1323625.8,7,0,Generic,1
3.1,tcp,dns,CON,238,118,20667,167978,4259.41,31,60,335155.8,165325.9,1,5,Normal,0
1.111,udp,http,RST,139,308,22776,28605,38.96,128,32,244037.6,685009.7,14,2,Normal,0
27.347,tcp,dns,FIN,71,267,22344,66104,178.9,254,32,584018.5,237752.7,1,1,Normal,0
0.451,tcp,dns,FIN,96,198,8408,192340,452.03,64,32,405539.8,81551.4,14,1,Exploits,1
7.823,tcp,-,FIN,38,108,35187,90142,263.64,254,32,477476.4,1860529.5,5,13,Exploits,1
6.805,arp,http,FIN,224,27,832,166532,1251.72,254,60,136399.9,1810166.6,14,9,Generic,1
8.265,udp,ssh,INT,38,50,102787,160536,78.17,255,60,342269.1,1552363.0,5,11,Generic,1
18.053,tcp,-,FIN,66,220,93169,117202,4034.47,128,252,570355.5,1854289.6,10,10,Normal,0
22.322,tcp,dns,FIN,174,36,117549,51849,4931.68,128,29,3198.9,1425458.1,4,3,Normal,0
19.386,tcp,dns,FIN,30,46,52093,131608,4524.31,64,29,816579.9,527623.5,9,0,Normal,0
0.458,tcp,http,FIN,146,165,13159,108636,1310.44,255,29,962882.9,1344844.7,10,16,Normal,0
0.568,unas,ssh,FIN,219,72,85861,198366,1916.59,255,32,595873.9,379748.3,1,16,Exploits,1
